0.000000000000000000e+00 0.000000000000000000e+00 5.192894058525562286e+02
2.202457099489543907e+04 0.000000000000000000e+00 1.088541557431221008e+03
3.693704093935589481e+04 0.000000000000000000e+00 8.680320380330085754e+02
8.259214123085790561e+03 0.000000000000000000e+00 5.726230377554893494e+02
2.776013635814946247e+04 0.000000000000000000e+00 1.390570835232734680e+03
3.234858864875268046e+04 0.000000000000000000e+00 1.547603555321693420e+03
1.192997595556836313e+04 0.000000000000000000e+00 7.559272933602333069e+02
1.835380916241286832e+04 0.000000000000000000e+00 1.390047205924987793e+03
3.211916603422251683e+03 0.000000000000000000e+00 4.954021246135234833e+02
3.005436250345106964e+04 0.000000000000000000e+00 1.209953593730926514e+03
2.546591021284785529e+04 0.000000000000000000e+00 1.712390453219413757e+03
1.628900563164141931e+04 0.000000000000000000e+00 1.277377322196960449e+03
1.399477948633981214e+04 0.000000000000000000e+00 9.999830453991889954e+02
3.533108263764477306e+04 0.000000000000000000e+00 1.101456477344036102e+03
3.395454695046380220e+04 0.000000000000000000e+00 1.474411723375320435e+03
9.635749810266755958e+03 0.000000000000000000e+00 6.005987216234207153e+02
1.973034484959383190e+04 0.000000000000000000e+00 1.280066166758537292e+03
3.831357662653685838e+04 0.000000000000000000e+00 1.091041271805763245e+03
6.882678435904825164e+03 0.000000000000000000e+00 5.469799434542655945e+02
4.588452290603217079e+03 0.000000000000000000e+00 6.605332666635513306e+02
3.120147557610187505e+04 0.000000000000000000e+00 1.325864606499671936e+03
2.431879714019704988e+04 0.000000000000000000e+00 1.444428807258605957e+03
2.294226145301608267e+04 0.000000000000000000e+00 8.740578524470329285e+02
9.176904581206433704e+02 0.000000000000000000e+00 4.524929408133029938e+02
2.294226145301608540e+03 0.000000000000000000e+00 4.691411747634410858e+02
1.307708902821916854e+04 0.000000000000000000e+00 9.443940812349319458e+02
5.506142748723859768e+03 0.000000000000000000e+00 5.704467262029647827e+02
3.900184447012734381e+03 0.000000000000000000e+00 5.689850999712944031e+02
6.194410592314342466e+03 0.000000000000000000e+00 5.348721766471862793e+02
8.947481966676272350e+03 0.000000000000000000e+00 5.864588941335678101e+02
1.904207700600335011e+04 0.000000000000000000e+00 1.530330794572830200e+03
3.601935048123525485e+04 0.000000000000000000e+00 7.981749915480613708e+02
3.762530878294637660e+04 0.000000000000000000e+00 9.951635837554931641e+02
1.605958301711125841e+03 0.000000000000000000e+00 4.571716652512550354e+02
2.363052929660656810e+04 0.000000000000000000e+00 1.109091784775257111e+03
1.766554131882238653e+04 0.000000000000000000e+00 1.116515295982360840e+03
2.041861269318431368e+04 0.000000000000000000e+00 1.249640836238861084e+03
2.707186851455898068e+04 0.000000000000000000e+00 1.480238077998161316e+03
2.844840420173994426e+04 0.000000000000000000e+00 1.434891441345214844e+03
1.032401765385723775e+04 0.000000000000000000e+00 6.142644232511520386e+02
1.124170811197788134e+04 0.000000000000000000e+00 6.413148145675659180e+02
1.468304732993029393e+04 0.000000000000000000e+00 9.963546317815780640e+02
1.560073778805093752e+04 0.000000000000000000e+00 1.187544064283370972e+03
2.133630315130495728e+04 0.000000000000000000e+00 1.375011251091957092e+03
2.615417805643833708e+04 0.000000000000000000e+00 1.660073440790176392e+03
2.936609465986058785e+04 0.000000000000000000e+00 9.504331823587417603e+02
1.674785086070174293e+04 0.000000000000000000e+00 1.280066141009330750e+03
3.051320773251139326e+04 0.000000000000000000e+00 1.110305746436119080e+03
3.188974341969235684e+04 0.000000000000000000e+00 1.649430292367935181e+03
3.280743387781300407e+04 0.000000000000000000e+00 1.446936666131019592e+03
1.238882118462868493e+04 0.000000000000000000e+00 8.328502656221389771e+02
1.353593425727949034e+04 0.000000000000000000e+00 9.617087931632995605e+02
2.753071374361929884e+03 0.000000000000000000e+00 4.793182124495506287e+02
5.047297519663538878e+03 0.000000000000000000e+00 6.761561515331268311e+02
3.647819571029557119e+04 0.000000000000000000e+00 8.289218891859054565e+02
3.349570172140348586e+04 0.000000000000000000e+00 1.489942289471626282e+03
3.487223740858444944e+04 0.000000000000000000e+00 1.265654441595077515e+03
2.477764236925736986e+04 0.000000000000000000e+00 1.579207970619201660e+03
7.341523664965146963e+03 0.000000000000000000e+00 5.553103093504905701e+02
7.800368894025468762e+03 0.000000000000000000e+00 5.638349412679672241e+02
3.441339217952412582e+04 0.000000000000000000e+00 1.523223489046096802e+03
1.078286288291755955e+04 3.332918900691018393e+02 6.442148872613906860e+02
1.514189255899061573e+04 3.332918900691018393e+02 1.352398643612861633e+03
2.087745792224463730e+04 3.332918900691018393e+02 1.482653150677680969e+03
2.661302328549865706e+04 3.332918900691018393e+02 1.482910346508026123e+03
2.890724943080026787e+04 3.332918900691018393e+02 1.140852698445320129e+03
1.720669608976206291e+04 3.332918900691018393e+02 1.252671103358268738e+03
7.570946279495307863e+03 3.332918900691018393e+02 6.019332004785537720e+02
3.464281479405428399e+04 3.332918900691018393e+02 1.376479419946670532e+03
3.326627910687332042e+04 3.332918900691018393e+02 1.577913284659385681e+03
2.500706498378753167e+04 3.332918900691018393e+02 1.678172922253608704e+03
4.588452290603216852e+02 3.332918900691018393e+02 5.410201376080513000e+02
2.248341622395576269e+04 3.332918900691018393e+02 8.879310985207557678e+02
1.812438654788270651e+04 3.332918900691018393e+02 1.182000151753425598e+03
1.881265439147318830e+04 3.332918900691018393e+02 1.520011247754096985e+03
2.156572576583511909e+04 3.332918900691018393e+02 1.240508249282836914e+03
2.317168406754624448e+04 3.332918900691018393e+02 9.468542279005050659e+02
2.408937452566688808e+04 3.332918900691018393e+02 1.275943369507789612e+03
2.592475544190817527e+04 3.332918900691018393e+02 1.535301714658737183e+03
2.753071374361930066e+04 3.332918900691018393e+02 1.433799243450164795e+03
3.028378511798123145e+04 3.332918900691018393e+02 1.399132946848869324e+03
3.097205296157171324e+04 3.332918900691018393e+02 1.153804923295974731e+03
