0.000000000000000000e+00 0.000000000000000000e+00 5.192894058525562286e+02
2.202457099489543907e+04 0.000000000000000000e+00 1.088541557431221008e+03
3.693704093935589481e+04 0.000000000000000000e+00 8.680320380330085754e+02
8.259214123085790561e+03 0.000000000000000000e+00 5.726230377554893494e+02
2.776013635814946247e+04 0.000000000000000000e+00 1.390570835232734680e+03
3.234858864875268046e+04 0.000000000000000000e+00 1.547603555321693420e+03
1.192997595556836313e+04 0.000000000000000000e+00 7.559272933602333069e+02
1.835380916241286832e+04 0.000000000000000000e+00 1.390047205924987793e+03
3.211916603422251683e+03 0.000000000000000000e+00 4.954021246135234833e+02
3.005436250345106964e+04 0.000000000000000000e+00 1.209953593730926514e+03
2.546591021284785529e+04 0.000000000000000000e+00 1.712390453219413757e+03
1.628900563164141931e+04 0.000000000000000000e+00 1.277377322196960449e+03
1.399477948633981214e+04 0.000000000000000000e+00 9.999830453991889954e+02
3.533108263764477306e+04 0.000000000000000000e+00 1.101456477344036102e+03
3.395454695046380220e+04 0.000000000000000000e+00 1.474411723375320435e+03
9.635749810266755958e+03 0.000000000000000000e+00 6.005987216234207153e+02
1.973034484959383190e+04 0.000000000000000000e+00 1.280066166758537292e+03
3.831357662653685838e+04 0.000000000000000000e+00 1.091041271805763245e+03
6.882678435904825164e+03 0.000000000000000000e+00 5.469799434542655945e+02
4.588452290603217079e+03 0.000000000000000000e+00 6.605332666635513306e+02
3.120147557610187505e+04 0.000000000000000000e+00 1.325864606499671936e+03
2.431879714019704988e+04 0.000000000000000000e+00 1.444428807258605957e+03
2.294226145301608267e+04 0.000000000000000000e+00 8.740578524470329285e+02
9.176904581206433704e+02 0.000000000000000000e+00 4.524929408133029938e+02
2.294226145301608540e+03 0.000000000000000000e+00 4.691411747634410858e+02
1.307708902821916854e+04 0.000000000000000000e+00 9.443940812349319458e+02
5.506142748723859768e+03 0.000000000000000000e+00 5.704467262029647827e+02
1.078286288291755955e+04 3.332918900691018393e+02 6.442148872613906860e+02
1.514189255899061573e+04 3.332918900691018393e+02 1.352398643612861633e+03
2.087745792224463730e+04 3.332918900691018393e+02 1.482653150677680969e+03
2.661302328549865706e+04 3.332918900691018393e+02 1.482910346508026123e+03
2.890724943080026787e+04 3.332918900691018393e+02 1.140852698445320129e+03
1.720669608976206291e+04 3.332918900691018393e+02 1.252671103358268738e+03
7.570946279495307863e+03 3.332918900691018393e+02 6.019332004785537720e+02
3.464281479405428399e+04 3.332918900691018393e+02 1.376479419946670532e+03
3.326627910687332042e+04 3.332918900691018393e+02 1.577913284659385681e+03
5.735565363254020667e+03 6.665837801382036787e+02 5.532422941923141479e+02
2.363052929660656810e+04 6.665837801382036787e+02 1.311828801989555359e+03
1.605958301711125841e+03 6.665837801382036787e+02 5.100721220970153809e+02
1.284766641368900673e+04 6.665837801382036787e+02 1.121703561186790466e+03
3.670761832482573482e+03 6.665837801382036787e+02 4.930450275838375092e+02
3.578992786670508940e+04 6.665837801382036787e+02 8.092665825486183167e+02
3.785473139747654204e+04 6.665837801382036787e+02 1.092027709305286407e+03
9.176904581206434159e+03 6.665837801382036787e+02 6.618018682599067688e+02
2.821898158720978245e+04 6.665837801382036787e+02 1.291316590070724487e+03
3.051320773251139326e+04 6.665837801382036787e+02 1.454053432464599609e+03
1.651842824617158112e+04 6.665837801382036787e+02 1.401379484534263611e+03
1.995976746412399370e+04 6.665837801382036787e+02 1.361797615647315979e+03
3.188974341969235684e+04 6.665837801382036787e+02 1.695170633912086487e+03
4.817874905133377979e+03 6.665837801382036787e+02 5.110832143127918243e+02
6.653255821374664265e+03 6.665837801382036787e+02 7.321852051019668579e+02
2.523648759831769439e+03 6.665837801382036787e+02 4.807355554103851318e+02
3.120147557610187505e+04 9.998756702073055749e+02 1.280916243314743042e+03
3.303685649234316224e+04 9.998756702073055749e+02 1.695024089097976685e+03
4.588452290603216852e+02 9.998756702073055749e+02 7.124241533279418945e+02
1.904207700600335011e+04 9.998756702073055749e+02 1.534385272145271301e+03
2.500706498378753167e+04 9.998756702073055749e+02 1.701841718435287476e+03
2.753071374361930066e+04 9.998756702073055749e+02 1.437486714482307434e+03
8.488636737615950551e+03 9.998756702073055749e+02 1.041605910778045654e+03
1.422420210086997213e+04 9.998756702073055749e+02 1.430314808487892151e+03
1.170055334103820314e+04 9.998756702073055749e+02 6.599730727672576904e+02
3.716646355388605298e+04 9.998756702073055749e+02 1.072285018384456635e+03
1.583016040258109751e+04 9.998756702073055749e+02 1.529387429356575012e+03
2.592475544190817527e+04 9.998756702073055749e+02 1.630243342757225037e+03
2.179514838036528090e+04 9.998756702073055749e+02 1.161378966212272644e+03
1.766554131882238653e+04 9.998756702073055749e+02 1.164240990400314331e+03
2.294226145301608267e+04 9.998756702073055749e+02 1.015535848975181580e+03
3.395454695046380220e+04 9.998756702073055749e+02 1.573687006235122681e+03
3.464281479405428399e+04 1.333167560276407357e+03 1.105763711214065552e+03
2.018919007865415551e+04 1.333167560276407357e+03 1.525271575570106506e+03
1.009459503932707776e+04 1.333167560276407357e+03 1.015942567825317383e+03
4.129607061542895281e+03 1.333167560276407357e+03 6.023414349555969238e+02
7.341523664965146963e+03 1.333167560276407357e+03 9.528213667273521423e+02
3.624877309576541302e+04 1.333167560276407357e+03 9.492517688274383545e+02
1.674785086070174293e+04 1.333167560276407357e+03 1.530907092690467834e+03
2.753071374361929884e+03 1.333167560276407357e+03 5.690773745775222778e+02
2.959551727439074966e+04 1.333167560276407357e+03 1.393344152688980103e+03
3.211916603422251865e+04 1.333167560276407357e+03 1.729711163282394409e+03
6.423833206844503366e+03 1.333167560276407357e+03 1.142248897373676300e+03
2.408937452566688808e+04 1.333167560276407357e+03 1.528301140069961548e+03
1.101228549744771954e+04 1.333167560276407357e+03 8.335623305439949036e+02
1.238882118462868493e+04 1.333167560276407357e+03 6.794788900017738342e+02
